7.0, 17.0
11.0, 20.0
9.0, 20.0
16.0, 24.0
15.0, 23.0
12.0, 21.0
12.0, 21.0
13.0, 21.0
13.0, 2.147483647E9
12.0, 22.0
12.0, 19.0
11.0, 22.0
11.0, 22.0
8.0, 17.0
12.0, 22.0
11.0, 21.0
16.0, 21.0
11.0, 20.0
16.0, 23.0
13.0, 21.0
14.0, 21.0
9.0, 21.0
15.0, 22.0
10.0, 27.0
8.0, 27.0
17.0, 2.147483647E9
7.0, 17.0
5.0, 27.0
13.0, 22.0
16.0, 23.0
8.0, 20.0
11.0, 2.147483647E9
14.0, 22.0
12.0, 22.0
6.0, 19.0
11.0, 18.0
14.0, 23.0
13.0, 2.147483647E9
9.0, 19.0
13.0, 23.0
12.0, 23.0
13.0, 21.0
11.0, 22.0
9.0, 18.0
14.0, 22.0
10.0, 21.0
7.0, 23.0
13.0, 22.0
9.0, 21.0
13.0, 22.0
12.0, 22.0
10.0, 21.0
10.0, 18.0
11.0, 20.0
12.0, 20.0
11.0, 23.0
7.0, 17.0
18.0, 23.0
13.0, 21.0
13.0, 19.0
10.0, 21.0
12.0, 21.0
14.0, 22.0
12.0, 20.0
12.0, 22.0
8.0, 16.0
12.0, 23.0
14.0, 22.0
16.0, 22.0
6.0, 16.0
12.0, 21.0
10.0, 22.0
12.0, 23.0
14.0, 23.0
16.0, 2.147483647E9
8.0, 19.0
7.0, 18.0
10.0, 22.0
10.0, 24.0
13.0, 22.0
17.0, 23.0
14.0, 22.0
5.0, 16.0
15.0, 2.147483647E9
10.0, 22.0
16.0, 24.0
11.0, 23.0
11.0, 19.0
11.0, 22.0
13.0, 23.0
6.0, 27.0
6.0, 27.0
16.0, 23.0
9.0, 20.0
8.0, 21.0
12.0, 21.0
13.0, 23.0
17.0, 23.0
7.0, 20.0
17.0, 22.0
12.0, 21.0
12.0, 23.0
9.0, 19.0
10.0, 22.0
11.0, 20.0
12.0, 22.0
5.0, 18.0
16.0, 2.147483647E9
10.0, 18.0
16.0, 2.147483647E9
16.0, 23.0
14.0, 23.0
14.0, 22.0
13.0, 21.0
9.0, 18.0
11.0, 2.147483647E9
10.0, 20.0
15.0, 21.0
12.0, 21.0
9.0, 19.0
15.0, 2.147483647E9
8.0, 21.0
12.0, 21.0
13.0, 19.0
13.0, 2.147483647E9
8.0, 18.0
13.0, 23.0
12.0, 23.0
13.0, 22.0
13.0, 24.0
18.0, 23.0
12.0, 18.0
11.0, 19.0
12.0, 22.0
11.0, 23.0
13.0, 21.0
14.0, 19.0
12.0, 20.0
13.0, 21.0
13.0, 23.0
15.0, 27.0
18.0, 23.0
10.0, 18.0
14.0, 23.0
11.0, 24.0
10.0, 22.0
15.0, 23.0
10.0, 21.0
10.0, 22.0
11.0, 21.0
11.0, 20.0
13.0, 22.0
13.0, 22.0
13.0, 22.0
14.0, 22.0
10.0, 22.0
13.0, 20.0
13.0, 22.0
15.0, 23.0
13.0, 22.0
11.0, 20.0
13.0, 21.0
14.0, 23.0
12.0, 21.0
16.0, 22.0
10.0, 24.0
15.0, 22.0
13.0, 23.0
10.0, 19.0
10.0, 22.0
13.0, 21.0
8.0, 19.0
13.0, 22.0
15.0, 23.0
10.0, 20.0
10.0, 18.0
8.0, 21.0
9.0, 19.0
11.0, 21.0
14.0, 22.0
15.0, 23.0
13.0, 23.0
13.0, 22.0
9.0, 19.0
14.0, 23.0
15.0, 2.147483647E9
6.0, 27.0
12.0, 20.0
15.0, 22.0
12.0, 20.0
14.0, 23.0
9.0, 20.0
18.0, 2.147483647E9
9.0, 18.0
15.0, 22.0
11.0, 23.0
11.0, 22.0
13.0, 20.0
11.0, 21.0
13.0, 22.0
9.0, 19.0
12.0, 20.0
12.0, 22.0
14.0, 21.0
6.0, 27.0
10.0, 27.0
9.0, 18.0
9.0, 19.0
16.0, 23.0
12.0, 23.0
12.0, 20.0
13.0, 19.0
13.0, 20.0
13.0, 20.0
10.0, 19.0
10.0, 22.0
15.0, 23.0
14.0, 23.0
13.0, 21.0
15.0, 20.0
12.0, 22.0
10.0, 19.0
15.0, 2.147483647E9
17.0, 23.0
12.0, 22.0
13.0, 23.0
16.0, 23.0
13.0, 21.0
12.0, 23.0
10.0, 18.0
13.0, 21.0
13.0, 23.0
7.0, 19.0
12.0, 17.0
6.0, 15.0
9.0, 18.0
11.0, 21.0
12.0, 22.0
13.0, 22.0
12.0, 21.0
10.0, 21.0
8.0, 21.0
15.0, 22.0
8.0, 19.0
10.0, 21.0
11.0, 21.0
11.0, 22.0
10.0, 21.0
9.0, 20.0
10.0, 21.0
10.0, 22.0
11.0, 22.0
11.0, 20.0
9.0, 27.0
15.0, 22.0
15.0, 22.0
13.0, 22.0
14.0, 22.0
8.0, 27.0
18.0, 2.147483647E9
8.0, 27.0
9.0, 21.0
9.0, 20.0
13.0, 22.0
12.0, 23.0
15.0, 23.0
11.0, 23.0
17.0, 22.0
13.0, 22.0
8.0, 23.0
11.0, 20.0
15.0, 23.0
11.0, 20.0
8.0, 19.0
12.0, 17.0
13.0, 24.0
15.0, 22.0
8.0, 19.0
11.0, 23.0
10.0, 20.0
15.0, 23.0
12.0, 21.0
13.0, 22.0
11.0, 21.0
11.0, 20.0
9.0, 17.0
9.0, 21.0
14.0, 22.0
16.0, 24.0
14.0, 21.0
15.0, 24.0
10.0, 22.0
8.0, 20.0
14.0, 23.0
12.0, 22.0
17.0, 2.147483647E9
10.0, 20.0
11.0, 22.0
9.0, 20.0
11.0, 23.0
6.0, 20.0
12.0, 20.0
16.0, 23.0
13.0, 21.0
10.0, 21.0
4.0, 27.0
8.0, 21.0
13.0, 21.0
13.0, 21.0
13.0, 22.0
12.0, 22.0
17.0, 24.0
11.0, 20.0
15.0, 23.0
15.0, 22.0
12.0, 23.0
12.0, 22.0
16.0, 2.147483647E9
14.0, 21.0
14.0, 21.0
7.0, 20.0
12.0, 21.0
13.0, 23.0
12.0, 21.0
9.0, 22.0
10.0, 22.0
6.0, 27.0
15.0, 21.0
12.0, 21.0
10.0, 21.0
12.0, 22.0
10.0, 18.0
16.0, 2.147483647E9
11.0, 19.0
11.0, 22.0
14.0, 24.0
10.0, 18.0
11.0, 22.0
14.0, 22.0
14.0, 23.0
12.0, 23.0
11.0, 21.0
11.0, 21.0
10.0, 21.0
12.0, 21.0
14.0, 23.0
14.0, 23.0
13.0, 21.0
13.0, 23.0
11.0, 21.0
13.0, 20.0
9.0, 19.0
8.0, 27.0
15.0, 27.0
13.0, 22.0
15.0, 22.0
12.0, 17.0
12.0, 24.0
15.0, 23.0
4.0, 16.0
11.0, 20.0
14.0, 21.0
13.0, 23.0
11.0, 21.0
9.0, 19.0
16.0, 24.0
15.0, 20.0
12.0, 22.0
15.0, 20.0
15.0, 22.0
12.0, 21.0
16.0, 23.0
14.0, 2.147483647E9
14.0, 22.0
14.0, 21.0
7.0, 27.0
12.0, 21.0
8.0, 20.0
14.0, 22.0
13.0, 2.147483647E9
11.0, 20.0
5.0, 27.0
8.0, 18.0
13.0, 22.0
7.0, 19.0
9.0, 21.0
11.0, 20.0
11.0, 19.0
10.0, 23.0
10.0, 19.0
14.0, 23.0
8.0, 19.0
10.0, 20.0
9.0, 21.0
19.0, 2.147483647E9
16.0, 23.0
14.0, 19.0
11.0, 20.0
10.0, 22.0
11.0, 22.0
5.0, 19.0
13.0, 21.0
8.0, 21.0
20.0, 2.147483647E9
14.0, 24.0
13.0, 21.0
14.0, 22.0
18.0, 2.147483647E9
10.0, 18.0
13.0, 23.0
6.0, 20.0
6.0, 17.0
13.0, 22.0
9.0, 17.0
13.0, 20.0
11.0, 19.0
11.0, 21.0
10.0, 2.147483647E9
11.0, 19.0
11.0, 21.0
10.0, 21.0
17.0, 2.147483647E9
15.0, 23.0
11.0, 21.0
10.0, 20.0
11.0, 22.0
13.0, 22.0
12.0, 18.0
10.0, 20.0
13.0, 22.0
10.0, 21.0
13.0, 19.0
15.0, 2.147483647E9
14.0, 21.0
13.0, 24.0
9.0, 20.0
15.0, 21.0
10.0, 22.0
3.0, 17.0
11.0, 23.0
12.0, 19.0
12.0, 21.0
15.0, 23.0
12.0, 21.0
12.0, 21.0
14.0, 21.0
12.0, 21.0
12.0, 21.0
13.0, 23.0
12.0, 20.0
13.0, 22.0
12.0, 20.0
8.0, 18.0
15.0, 2.147483647E9
13.0, 22.0
14.0, 22.0
12.0, 23.0
4.0, 27.0
15.0, 2.147483647E9
9.0, 20.0
12.0, 24.0
9.0, 20.0
14.0, 23.0
9.0, 20.0
15.0, 22.0
11.0, 21.0
8.0, 20.0
15.0, 23.0
12.0, 21.0
12.0, 24.0
13.0, 23.0
12.0, 23.0
6.0, 17.0
15.0, 23.0
5.0, 16.0
8.0, 18.0
